article_url,article_text,article_date_created,article_date_updated
https://www.thejournal.ie/no-deal-reached-brexit-3731523-Dec2017/,"
MerrionStreetNews/ YouTube
NO DEAL HAS been reached on the question of the Irish border during Brexit negotiations today.
Adeal to avoid a hard border was expected to be announcedthis afternoon. The UK was expected to concede that there would be no “regulatory divergence” on the island of Ireland in relation to the single market and customs union.
However, the DUP said it wouldn’t accept Northern Ireland having a different deal to the rest of the UK.
Taoiseach Leo Varadkar says he is “surprised and disappointed that the British Government now appears not to be in a position to conclude what was agreed earlier”.
Taoiseach says it would not be helpful for him to ascertain blame or 'point fingers' as to why things broke down todaypic.twitter.com/keF8B8mrFz— TheJournal Politics (@TJ_Politics)December 4, 2017TheJournal Politics/ Twitter
Taoiseach says it would not be helpful for him to ascertain blame or 'point fingers' as to why things broke down todaypic.twitter.com/keF8B8mrFz
British Prime Minister Theresa May has been in Brussels for scheduled meetings with European Commission chief Jean-Claude Juncker and EU president Donald Tusk.
Speaking after the meeting with May, Juncker told reporters, “We had a friendly and constructive meeting today.
He added, “We will resume negotiations later this week, I’m still confident we can make sufficient progress before the European Council on 15 December.”
Sam BoalSam Boal
Both May and Tusk echoed that agreement is still possible. In a tweet Tusk said, “I was ready to present draft EU27 guidelines tomorrow for Brexit talks on transition and future but the UK and Commission asked for more time.
Met with PM@theresa_may. I was ready to present draft EU27 guidelines tomorrow for#Brexittalks on transition and future. But UK and Commission asked for more time. It is now getting very tight but agreement at December#EUCOis still possible.pic.twitter.com/oLQQHs9F8q— António Costa (@eucopresident)December 4, 2017Donald Tusk/ Twitter
Met with PM@theresa_may. I was ready to present draft EU27 guidelines tomorrow for#Brexittalks on transition and future. But UK and Commission asked for more time. It is now getting very tight but agreement at December#EUCOis still possible.pic.twitter.com/oLQQHs9F8q
The British Prime Minister said the negotiations would reconvene before the end of the week: “I am also confident we will reach an agreement”.
There is speculation that a call between May and DUP leader Arlene Foster may have contributed to the delay.
Advertisement
Hearing it was the DUP call that sunk today's chances of a deal - Foster held her press conf, 20 mins later May leaves talks with Juncker to call her, goes back into the room and the deal is off— Laura Kuenssberg (@bbclaurak)December 4, 2017Laura Kuenssberg/ Twitter
Hearing it was the DUP call that sunk today's chances of a deal - Foster held her press conf, 20 mins later May leaves talks with Juncker to call her, goes back into the room and the deal is off
In a statement today Foster said there can’t be any regulatory divergence between Northern Ireland and the rest of the UK.
“The Prime Minister has been clear that the UK is leaving the European Union as a whole and the territorial and economic integrity of the United Kingdom will be protected.
“We want to see a sensible Brexit where the Common Travel Area is continued, we meet our financial obligations, have a strictly time limited implementation period and where the contribution of EU migrants to our economy is recognised in a practical manner.
“The Republic of Ireland claim to be guarantors of the Belfast Agreement but they are clearly seeking to unilaterally change the Belfast Agreement without our input or consent.”
We will not accept any form of regulatory divergence which separates Northern Ireland economically or politically from the rest of the United Kingdom.pic.twitter.com/uCBVdfVQTJ— Arlene Foster DBE PC #ProudofNI. (@ArleneFosterUK)December 4, 2017Arlene Foster/ Twitter
We will not accept any form of regulatory divergence which separates Northern Ireland economically or politically from the rest of the United Kingdom.pic.twitter.com/uCBVdfVQTJ
The EU had set today as the last deadline for Britain to make sufficient progress on three key Brexit divorce issues – the Irish border, its exit bill and the rights of EU citizens living in Britain – in order to move on to trade talks at a summit next week.
Speaking this evening Taoiseach Leo Varadkar said, “We do not want a border in the Irish Sea anymore than we want a border between Newry and Dundalk or Letterkenny and Derry.”
Addressing the media this evening on progress to date on Phase 1 of the#Brexitnegotiations with Tánaiste@simoncoveneyand Minister@HMcEnteepic.twitter.com/NAB6QB7T8P— Leo Varadkar (@LeoVaradkar)December 4, 2017Leo Varadkar/ Twitter
Addressing the media this evening on progress to date on Phase 1 of the#Brexitnegotiations with Tánaiste@simoncoveneyand Minister@HMcEnteepic.twitter.com/NAB6QB7T8P
He said that earlier today the Irish negotiating team received confirmation from the British government that “the UK had agreed a text on the border that met our concerns”.
He said he confirmed Ireland’s agreement to that text to both Juncker and Tusk.
“I accept that the Prime Minister has requested more time. I know that she faces many challenges and I acknowledge that she is negotiating in good faith.
Taoiseach says he thinks it's important we listen to the DUP - but it's important to bear in mind they are just one party in Northern Ireland.— TheJournal.ie (@thejournal_ie)December 4, 2017TheJournal.ie/ Twitter
Taoiseach says he thinks it's important we listen to the DUP - but it's important to bear in mind they are just one party in Northern Ireland.
“Ireland wants to proceed to phase two, it’s very much in our interests to do so. However we cannot agree to do this unless we have firm guarantees that there will not be a hard border in Ireland under any circumstances.”
He said it wasn’t easy to come to the agreement they came to today and that he doesn’t see “any reason to change the text”.
The Taoiseach also said that Jean-Claude Juncker confirmed to him that “Ireland’s position is Europe’s position” on the issue.
Varadkar’s statement on the Brexit negotiations was due to take place at 2.30pm this afternoon but was postponed until this evening when no deal was reached.
With reporting by Christina Finn
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","4.10pm, 4 Dec 2017",
https://www.thejournal.ie/ian-paisley-jr-telegraph-defamatory-3587636-Sep2017/,"NORTH ANTRIM DUP MP Ian Paisley Jr is to refer himself to the standards office for MPs in Westminster following a newspaper article which he claims is defamatory.
The Daily Telegraph published a story based on documents which it said showed that the MP did not declare gifts received from the government of Sri Lanka.
Paisley said that the article is “devoid of fact or logic” and that he has referred it to his lawyer.
The article also says that Paisley recently met Sri Lankan officials to discuss possible post-Brexit trade deals with the country.
The newspaper claims that the gifts were never disclosed in the House of Commons register of interests.
Advertisement
However, in a Twitter post last night, Paisley said that he will refer himself the Parliamentary Commissioner of Standards Office.
The Commissioner oversees the operation of the Register of Members’ Financial Interests, amongst other registers.
The financial register exists for MPs to declare income, gifts or affiliations that could be viewed as a potential conflict of interest.
Whoops!We couldn't find this Tweet
Whoops!We couldn't find this Tweet
In a response to the article, the DUP released a brief statement on Twitter which said:
DUP statementIan Paisley MP will rightly refer himself to the Commissioner for Standards. We await the outcome of that investigation.— DUP (@duponline)September 7, 2017DUP/ Twitter
DUP statementIan Paisley MP will rightly refer himself to the Commissioner for Standards. We await the outcome of that investigation.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","9.16am, 8 Sep 2017",
https://www.thejournal.ie/juncker-ireland-3901318-Mar2018/,"THE PRESIDENT OF the European Commission has said that there should be no hard border between Ireland and Northern Ireland that the Good Friday Agreement should be “preserved in all its dimensions” following Brexit.
Speaking this morning in the European Parliament, Jean-Claude Juncker said that the European Union stood “firm and united” when it came to Ireland.
The border between Northern Ireland and the south has become one of the key issues of Brexit, with both the UK and the EU professing that they do not want a return to a hard border.
Despite this, the UK has been unable to come up with concrete proposals that would manage to help avoid this outcome after they leave the EU.
Speaking today, Juncker said that just a year remained before the deadline for the UK to officially leave the EU, and that much still needed to be decided.
Advertisement
“As the clock counts down with one year to go it is now time to translate speeches into treaties,” Juncker said.
“To turn commitments into agreements. Broad suggestions and wishes on the future relationship to specific workable solutions.
Juncker said that it had already been agreed that there “should be no hard border between Ireland and Northern Ireland”.
“The Good Friday Agreement must be preserved in all its dimensions and life for citizens on both sides of the border should be the same as it is today,” he said.
He said that there were options on the table to do this and that these needed to be worked through.
“The European Union, the south, the 27 member states stand firm and united when it comes to Ireland,” Juncker said.
Last weekat a joint press conference with Leo Varadkar, the president of the European Council Donald Tusk said that he had spoken to all 27 EU leaders and each one told him their priorities regarding Brexit are “protecting the peace process and avoiding the hard border”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","3.26pm, 13 Mar 2018",
https://www.thejournal.ie/post-brexit-border-unique-solution-3646765-Oct2017/,"TAOISEACH LEO VARADKAR says that Ireland and Northern Ireland could have a “unique” solution in the result of a hard Brexit.
Speaking to a group of business leaders in Derry last night, the Taoiseach said that the issue of the border continues to be a vexing one, but says that a solution is needed.
Earlier this week, Varadkar was accused by Fianna Fáil’s Micheal Martin of suppressinga Revenue report that details the effectsof Brexit on trade with the UK.
Advertisement
The report was drafted before the Brexit referendum and finds that an open customs border would be impossible from a customs perspective, and would lead to a vast increase in workloads at ports and airports.
“We…hope that the ultimate outcome of the negotiations will be the closest possible trade and customs relationship between the UK and the EU.
“So, if this is ultimately not attainable, then we will seek a unique solution for Northern Ireland, reflecting its unique history and geography.
“From Berlin to Brussels, they understand that Northern Ireland is unique, that the peace is young and still fragile, and are willing to make exceptions for Northern Ireland that would not be made for others.
Varadkar has previously stated Ireland will not be helping the UK devise a border that “we don’t want”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","2.43pm, 14 Oct 2017",
https://www.thejournal.ie/brexit-ireland-border-3718681-Nov2017/,"A UK LABOUR MP has said that Ireland would have to pay for any hard border infrastructure between the north and south of the island, and that she “wouldn’t be surprised” if Ireland left the EU in the next few years.
Speaking on BBC Radio 4 this morning about Brexit and the current impasse over border solutions for the north and south of Ireland, Kate Hoey said that Ireland needed to be more positive about Brexit.
She was taking issue with the Irish government position that a practical solution around how a physical border (or lack of border) needed to be reached before the Brexit talks could progress to the next stage.
Ireland and the EU want further clarification and assurances from the UK over the border issue, before tense negotiations progress to issues of trade. The UK, meanwhile, wants to move onto trade matters, saying that border solutions will be ironed out in this process.
Hoey said that the negotiations had “seen a lot of negativity from the Irish government”.
“Putting up barriers when perhaps they aren’t there. And you’re wondering why they’re actually doing that when actually it is in their interest to make this work,” she said.
Hoey said that there was “absolutely no way” that the UK would leave the EU but somehow keep Northern Ireland separate.
“So, obviously we want to not have a hard border,” she said.
She said that she “resented the idea” that Brexit would threaten the peace process in Northern Ireland.
Threatened
Fine Gael senator Neale Richmond also spoke on the programme. He said that both the gardaí and the PSNI have warned that the peace process in Northern Ireland is under threat from loyalist and republican paramilitary groups.
“To flippantly say there is no threat. There is a threat. Both the PSNI and An Garda Síochána have said there is viable paramilitary threat to the peace process,” he said.

Advertisement
Hoey again called for Ireland to “be more positive” and said that the UK would not be paying for any hard border.
“We’re not the ones who are going to be putting up the physical border. At the end if this ends up with a no deal we won’t be putting up the border, they’ll have to pay for it,” she said.
Hoey went on to say that there was “a lot of politics going on” on the Irish side and that Fine Gael were “worried about Sinn Féin”. Richmond flatly rejected this.
She also said that Ireland would consider leaving the EU in a few years after the country sees how successful the UK has been.
Greater clarity
Speaking this morning on RTÉ’s Today with Sean O’Rourke, Foreign Affairs Minister Simon Coveney said that Ireland has been asking for more clarity around the parameters by which the UK plans to solve the border issues.
He acknowledged that some of this will be dealt with in phase two.
He said it is “not credible” for the UK to say there will be a frictionless border, and maintain they will leave the Customs Union and the single market, and not give any assurances of regulatory divergence.
If there are diverging regulations both north and south of the border, there will have to be customs checks, he said.
Coveney said if there are diverging regulatory regimes in areas such as agriculture, environment and so many other areas, it would be “impossible” to avoid a checking system and “some sort of a hard border”.
The minister said it is not unreasonable for Ireland to seek such clarity. He said he met with Michel Barnier, as well as Donald Tusk and Jean-Claude Juncker on Friday, and Coveney was told they fully support Ireland’s position.
On the issue of the veto, he said Ireland does not need to use it as Ireland has the full support of all the other member states.
“We will not be moving on to phase two in December” if the border issue is not addressed, said the minister.
With reporting from Christina Finn
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","11.32am, 27 Nov 2017",
https://www.thejournal.ie/brexit-poll-government-3894104-Mar2018/,"THE PUBLIC IS somewhat split over the government’s handling of Brexit negotiations, a new poll has shown.
More people think the government is doing a good job than a bad one on Brexit but the number of people unsure means those feeling positive are not in the majority.
A new poll carried out on behalf of Claire Byrne Live andTheJournal.iefound that44%of people are happy with the way the Irish government is handling Brexit negotiations.
Just under a quarter of people(24%)are not happy with how the government is handling Brexit while32%of people said they didn’t know.
Advertisement
On Thursday, President of the European Council Donald Tusk reaffirmed the EU’s support for Ireland’s position on Brexit.
Speaking in Dublin alongside Taoiseach Leo Varadkar, Tusk said: “The EU stands by Ireland. This is a matter between the EU 27 and the UK, not Ireland and the UK.”
The future of the Irish border post-Brexit was always going to be a central plank of negotiations but it has only really becomethedominant sticking point since late last year.
In December, a deal between the EU and the UK agreed that UK would maintain regulatory alignment with the EU’s customs union if the UK could not come up with a solution for Northern Ireland that avoided a hard border.
The commitment was seen as a major win for the Irish government which had placed avoiding a hard border as its major priority.
But the Irish government’s stance has been criticised by some with the DUP labelling it as “cynical, aggressive and green”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","6.16am, 12 Mar 2018",
https://www.thejournal.ie/british-politician-ireland-3733591-Dec2017/,"OVER THE LAST few months, there has been plenty of bizarre statements made by UK politicians while discussing Brexit.
Quite a few of them have been about Ireland, with quite a few MPs getting something completely wrong about the government here or the way our electoral system works.
Advertisement
How well do you remember what British politicians have been saying about Ireland? Find out with this true or false quiz.

Theresa May: ""We need to take a really measured approach to the question of the Irish border.""PA ImagesTrueFalseDavid Davis: ""One of our really challenging issues to deal with will be the internal border we have with southern Ireland.""PA ImagesTrueFalseTony Blair: ""They should send Bertie and I in to negotiate again.""PA ImagesTrueFalseMichael Gove: ""I think the Irish government needs to chill.""PA ImagesTrueFalseDUP's Sammy Wilson: ""The Irish government have played all along a very cynical game.""PA ImagesTrueFalseJeremy Corbyn: ""The Irish are doing the right thing looking after their own interests here.""PA ImagesTrueFalseJacob Rees Mogg: I think the Irish are worried about a general election. Edna Kenny is under pressure.""PA ImagesTrueFalseBernard Jenkin: ""If you listen to Bertie Ahern, if you listen to Enda Kelly - these are two former Taoiseachs, Prime Ministers of Northern Ireland.""PA ImagesTrueFalseIain Duncan Smith: ""Now it's suddenly become an issue because the Irish, for political reasons internally, presidential elections, disputes between the two elements of the same party, they suddenly laid this on.""PA ImagesTrueFalseKate Hoey: ""At the end if this ends up with a no deal we won’t be putting up the border, they’ll have to pay for it.""PA ImagesTrueFalseAnswer all the questions to see your result!BBC Worldwide/YoutubeYou scoredout of!Sir Humphrey ApplebyYou know the answer to everything but let the politicians ramble on regardless.Share your result:ShareTweetBBC Worldwide/YoutubeYou scoredout of!Del Boy TrotterYou've got a fair idea what's going on, but your schemes don't always work out.Share your result:ShareTweetBBC Worldwide/YoutubeYou scoredout of!Basil FawltyYour intentions are good but you always put your foot in it.Share your result:ShareTweetBBC Comedy Greats/YoutubeYou scoredout of!BaldrickNever works out for you.Share your result:ShareTweet
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","9.00pm, 29 Dec 2017",
https://www.thejournal.ie/brexit-customs-3503409-Jul2017/,"WHAT WILL BREXIT mean to your pocket? That was one of the questions addressed at the MacGill Summer School in Glenties, Donegal this morning.
Speaking to a packed room, Sinn Féin’s Pearse Doherty said it will ultimately result in everyone paying custom tax with VAT on top of that.
There are people behind the hundreds of discussions about Brexit, he reminded the audience.
“Let’s not forgot that behind all this data around cross-border trade, there are real people, real jobs, real wages and real livelihoods at risk. It’s trade by which it’s estimated some 200,000 people are employed directly and depend upon,” he said.
Tax implications
Should the “Tory/DUP vision for Brexit” come to pass, we will have to contend with customs obligations, said Doherty.
During the recession, countless shoppers drove north of the border to avail of cheaper prices.
That will be a story of the past, with Paul MacFlynn, Senior Economist at the Nevin Economic Research Institute, stating that the absence of tariffs on goods cannot be underestimated.
MacFlynn said exiting the customs union would be detrimental to people north and south of the border, adding that the UK and Europe must agree to frictionless customs arrangements to facilitate trade across the border.
Advertisement
Custom posts
Doherty said customs posts along the border could become a reality, but he welcomed Foreign Affairs Minister Simon Coveney’s recent intervention.
This week, the minister ruled out theuse of electronic tagging alongthe border after Brexit.
Pearse Doherty says Brexit will inevitably mean barriers on the island of Ireland unless politicians stop using buzz words#Macgill2017pic.twitter.com/MhR6dCQUhP— TheJournal Politics (@TJ_Politics)July 19, 2017TheJournal Politics/ Twitter
Pearse Doherty says Brexit will inevitably mean barriers on the island of Ireland unless politicians stop using buzz words#Macgill2017pic.twitter.com/MhR6dCQUhP
Seats at Westminster
The discussion soon turned to the influence that Sinn Féin could have on Brexit from Westminster, with one audience member asking Doherty why his party was sticking to its abstentionist policy.
She understood it would be difficult, but put forward the idea that Sinn Féin MPs could take their seats in London “just this once”.
To take seats in Westminster, successful Irish MPs would have to take the oath of allegiance to the Queen. Because of this, elected Sinn Féin MPs do not take their parliament seats.
Since the UK election, Sinn Féin leader Gerry Adams has staunchly defended his party’s abstentionist policy.
Doherty said Sinn Féin was using its influence on matters relating to Brexit.
He said some people would like to see Sinn Féin MPs pledge allegiance to the Queen – but they won’t be doing that.
Doherty asked by audience member why SF won't take seats in Westminster 'just this once'. Big round of applause. He explains why notpic.twitter.com/eIOtNht6BZ— TheJournal Politics (@TJ_Politics)July 19, 2017TheJournal Politics/ Twitter
Doherty asked by audience member why SF won't take seats in Westminster 'just this once'. Big round of applause. He explains why notpic.twitter.com/eIOtNht6BZ
He added that the majority in Westminster was in the hundreds, and that the seven Sinn Féin MPs taking their seats would not make any difference to the political landscape in the UK.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","2.48pm, 19 Jul 2017",
https://www.thejournal.ie/theresa-may-post-brexit-relationship-3880887-Mar2018/,"BRITISH PRIME MINISTER Theresa May will today outline what she wants to see from the future economic partnership between the UK and EU post-Brexit.
She will set out five tests that will guide the UK throughout the negotiations, and will pledge to deliver the real change the country voted for in June 2016, while also stating that she aims to protect jobs and security
In a much-anticipated major speech, just weeks before trade talks with the European Union are due to begin, May will set out that she wants the “broadest and deepest possible agreement”, aiming to cover more sectors and co-operating more fully than any free trade agreement anywhere in the world today.
She will say this is “achievable” and in the interests of the EU and Britain because of how closely they are currently aligned.
EU leaders have been pressing the prime minister to clarify what she wants before they agree their position on the future economic partnership at a summit later this month.
Brussels raised the pressure this week with a draft treaty suggesting Northern Ireland could stay in a customs union with the EU while the rest of Britain remained outside.
The proposal was offered as a fall-back option if London failed to come up with a better solution to avoid new customs checks between British-ruled Northern Ireland and EU member Ireland, where some fear a hard border could upset the peace process.
But it prompted outrage in Westminster, where May warned it threatened the integrity of her country and was something that “no UK prime minister could ever agree to”.
‘Strengthening the union’
In her speech, which has been relocated to the London’s Mansion House due to the severe weather sweeping Britain, May will stress that any Brexit deal “must strengthen our union of nations”.
She is expected to return to the words she delivered on the steps of 10 Downing Street in July 2016, when she pledged to “forge a bold new positive role for ourselves in the world and…make Britain a country that works not for a privileged few, but for every one of us”.
She is also expected to say:
May is also expected to say that any new agreement reached with the EU must endure.
“After Brexit both the UK and the EU want to forge ahead with building a better future for our people, not find ourselves back at the negotiating table because things have broken down,”she will say.
The UK prime minister will also state that while the UK will have a different relationship with Europe, “shared goals” will remain the same.
Advertisement
She is also expected to say:
The speech, which is titled “Our Future Partnership”, will set out an ambitious but credible vision for the future and say the UK and EU have a ‘shared interest’ in getting this right.
May says Britain will leave the EU’s single market and customs union after Brexit, in a bid to end mass migration and ensure it no longer has to follow the bloc’s rules.
No severing of ties but keeping the benefits
The EU leaders has warned Britain cannot expect to sever formal ties with its closest trading partner and still reap the same benefits.
EU President Donald Tusk repeated this yesterday when he also visited May in Downing Street, saying: “There can be no frictionless trade outside of the customs union and the single market.”
British eurosceptics warn that staying within those institutions is akin to not leaving the EU at all.
Foreign Secretary Boris Johnson suggested this week that the row over Northern Ireland’s status was a political ploy to force the government into changing course.
Jacob Rees-Mogg, a leading eurosceptic lawmaker in May’s Conservative party, has said there were “technological solutions” to avoiding a hard Irish border.
He said that for Britain to stay in a customs union, forced to follow EU rules while losing its seat at the table as an EU member, would be “fatal for Brexit”.
However, the main opposition Labour party on Monday came out in favour of the idea, which is already backed by the main business lobby groups.
Their change in stance raises the stakes in parliament, which will vote on the final exit deal and where May has only a slim majority.
Labour’s Brexit spokesman Keir Starmer critcised May’s speech before she had even delivered it.
“What we need are concrete proposals… her ‘red lines but no plan’ strategy has run out of road,” he tweeted last night.
Former prime ministers John Major and Tony Blair this week publicly criticised the government’s hopes of continued frictionless trade outside EU institutions.
“It’s not a question of a tough negotiation or a weak negotiation, it literally is not going to happen,” Blair told BBC radio.
With reporting by– AFP, 2018
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.38am, 2 Mar 2018",
https://www.thejournal.ie/leo-varadkar-frances-fitzgerald-highs-and-lows-3769098-Dec2017/,"AS MANY OF us tend to do at this time of year, Taoiseach Leo Varadkar is reflecting on his high and low points of 2017.
Perhaps unsurprisingly, he’s said that the resignation of his close colleague Frances Fitzgerald from her position as Tánaiste and Minister for Business as the low point of his year.
“She is a good woman who has done a lot for this country,” he told The Sunday Independent.
Fitzgerald resigned in November of this year after coming under increased pressure over revelations relating to the Garda whistleblower Maurice McCabe saga. Fitzgerald was accused of doing nothing about the legal strategy taken against McCabe by the then-Garda Commissioner Nóirín O’Sullivan during Fitzgerald’s time as Minister for Justice.
Fitzgerald has maintained that she was advised against taking action, and Taoiseach Leo Varadkar, as well as other Ministers including Simon Coveney, Eoghan Murphy and Simon Harris have all defended Fitzgerald’s actions (or inaction).
Varadkar also told The Sunday Independent that his high point of the year was striking a last-minute deal during Brexit negotiations over the future of the border on the island of Ireland.
“It was probably the positive outcome of the first phase in the Brexit negotiations. it was a good result for Ireland but we have more to do in the new year ahead to secure it.”
Advertisement
Although the deal was hailed as a major victory for Varadkar and his new Tánaiste Coveney, relations became tense after the deal was announced – with the UK government claiming that the deal wasn’t legally binding, comments which both Varadkar and Coveney dismissed.
Prime Minister Theresa May and Leo Varadkar at 10 Downing Street in June.PA Archive / PA ImagesPA Archive / PA Images / PA Images
Varadkar was taking part in the newspaper’s annual Living Christmas party, which invites a number of celebrities to reflect and review the year they’ve had.
Among those who were present were RTÉ’s presenters Joe Duffy and Marty Whelan, former Miss World Rosanna Davison, Game of Thrones actor Liam Cunningham, singer Frances Black, Met Éireann’s Nuala Carey, and Minister of State Mary Mitchell-O’Connor.
Some of the guests were asked about how Varadkar is faring in the premier role so far – many answered to praise his handling of the Brexit negotiations, but said more work needed to be done to alleviate the housing crisis and help the homeless.
“The very ‘Good Friday’ Brexit agreement on 8 December projected a very powerful image worldwide of the Taoiseach and Tánaiste towering over their hapless British counterparts,” Joe Duffy said. “A good day’s work for Ireland. Sock it to them.”
While Frances Black, who’s an independent senator, agreed on his performance during Brexit negotiations, she said that “he needs to do more on the homelessness issue.”
When asked to review other aspects of the year, Varadkar said that Harvey Weinstein was the “villain” of 2017; and said that he does miss TV3 presenter Vincent Browne, who retired from his television show this year. “He’s irreplaceable,” he said.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","1.14pm, 24 Dec 2017",
