article_url,article_text,article_date_created,article_date_updated
https://www.thejournal.ie/list-of-problems-that-could-affect-ireland-for-brexit-negotiations-4840629-Oct2019/,"A LIST OF potential issues for Ireland post-Brexit allegedly drawn up by Michael Gove’s Brexit operations committee could be used in a ‘malicious’ way to exert pressure on the Irish government, according to Fianna Fáil’s Brexit spokesperson.
Gove’s Brexit operations committee has allegedly made a list of potential issues that could affect the Republic of Ireland in the event of a no-deal Brexit, The Times UK newspaper reported earlier today.
Problem areas raised by ministers that could be used as leverage if negotiations break down include that:
There is also the potential to lose fishing rights off the coast of Northern Ireland.
The Times also reported that ministers are considering some “sweeteners” to offer the Republic such as funding aid for infrastructure needed to enforce custom checks at the border.
Advertisement
Fianna Fáil Brexit spokesperson Lisa Chambers spoke to RTÉ’sNews at Onetoday about this alleged list of issues.
Chambers said that although it was a good thing in certain respects for the UK to list out the impacts for Ireland, there are fears it could be used as leverage “ in a malicious way to try and undermine the negotiation and try and exert pressure on the Irish government”.
“I think it’s a good thing that the UK have acknowledged that their Brexit policy has significant negative impacts for Ireland and our citizens, and I think it’s right and proper that they would consider those,” she said.
“What’s not okay is the suggestion that they might use that to put pressure on the Irish government to somehow move in a particular direction for Brexit.
“If that is the MO the government are pursuing now in the UK, that is worrying because that sets a particular tone and removes an element of goodwill and trust between the UK and Ireland.”
Chambers said that she has “no doubt” some MPs and cabinet members see Ireland as “the problem and possibly the enemy” in reaching a Brexit deal with the European Union.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","3.24pm, 7 Oct 2019",
https://www.thejournal.ie/brexit-newspapers-front-pages-daily-mail-4856302-Oct2019/,"AS THE UK, Ireland and the rest of the EU reacts to Boris Johnson’s Brexit deal, British newspapers have been giving their reaction to the plan, which the prime minister will now try to get through the House of Commons.
The Times says the “final hurdle” is “in sight”, and reports that Mr Johnson will spend the next 24 hours “frantically trying to sell it to MPs”.

The Daily Telegraphsays Johnson will give Parliament an ultimatum saying it is his deal or no deal.

The Guardianreports the deal will be subject to a “knife-edge vote” and reports it will be a numbers game in the Commons after the DUP said it would not support the government.
Advertisement

The Financial Times refers to Mr Johnson’s moves on Brexit as a “gamble”.

The i reports the “tricky part” is still to come with the looming Commons vote on Saturday, and the Independent says rebels “hold the key to a final say” on the proposals.

The Daily Mirror suggests we are in a similar territory to before, saying the country is “on the brink of Brexit… once again”.

Both The Sun and the Daily Mail lead with messages to “dithering” MPs to get behind the deal Mr Johnson has struck.


In Northern Ireland, on which Brexit negotiations have focused, the DUP reaction to the deal dominates.
The Belfast Telegraph quotes the DUP prominently on its front page – “There is no perfect deal but let’s work on it.”

With additional reporting by Dominic McGrath
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.19am, 18 Oct 2019",
https://www.thejournal.ie/poll-dail-recall-brexit-4788481-Aug2019/,"EARLIER THIS WEEK, Green Party leader Eamon Ryan called on the Taoiseach to initiate an early recall of the Dáil to discuss Brexit.
As it stands, the Dáil is due to return on 17 September, however, Ryan noted that as things currently stand, the House of Commons will already have been prorogued by then, “with a likelihood of a no-deal Brexit”.
Advertisement
“We cannot control the increasingly fraught developments in Westminster but we should have the Dáil in session to make sure that our response is debated in full,” he said.
Finance Minister Paschal Donohoe has said the request from Ryan to recall the Dáil from its summer break will be “seriously considered”.
So, today we want to know:Should the Dáil be recalled early to debate Brexit?Poll Results:Yes(6062)No(1502)I'm not sure / no opinion(188)YesNoI'm not sure / no opinionVote","8.28am, 30 Aug 2019",
https://www.thejournal.ie/readme/britains-unwritten-constitution-discussed-in-history-4823246-Sep2019/,"THE UNITED KINGDOM is in the throes of a constitutional crisis that has raised old concerns about its constitutional arrangements and new fears about the integrity of its democracy.
A constitution normally takes the form of a single document, which, among other things, spells out the location of sovereignty and describes the different institutions of the state – the parliament, government, courts, president and so on.
It delineates the nature and limits of each institution’s powers and roles, and the scope of legitimate action and hierarchy among them. This is not the case for the United Kingdom.
Its constitution is secreted in parliamentary laws, resolutions, often old legal decisions and layers of customary practice and gentlemen’s agreements.
This is why Prime Minister Johnson’s actions to suspend parliament were ruledunlawful, not unconstitutional.
Brexit has brought unprecedented confusion and conflict in the UK about the sovereign pecking order of its state institutions.
For example, the established principle of parliamentary sovereignty has been thrown into question by the popular sovereignty expressed in a rarely used referendum mechanism.
The obscure power of the monarch to prorogue (or suspend) parliament, usually seen as entirely ceremonial, now reappears as a reminder of older feudal conflicts between the crown and parliament.
While retention of the practice of the prime minister requesting the monarch to suspend parliament underlines the perils of building a democracy on gentlemen’s agreements and presumption of their good faith.
Another crisis
Over 100 years ago, during an earlier British constitutional crisis, Irishman Tom Kettle satirised England’s attachment to its unwritten constitution and the “regular musketry-rattle” of hear-hears that followed its mention in the parliament.
While still in his 20s, Kettle was one of the last young Irish Party MPs committed to advancing the nationalist cause through parliamentary means and an outspoken champion of the rights of women and labour.
In 1909, the House of Lords rejected the government’s redistributive people’s budget.
The ensuing stand-off between the two houses of parliament triggered a crisis that eventually led to the curtailment of the House of Lords’ veto. Like Brexit, the Irish Question was at the centre of unfolding events.
Advertisement
As Chris Dooley recounts in his biography of John Redmond, the budget debacle created conditions for a renewed overlap of interests between the Liberals and the Irish Party whereby the latter supported the budget in exchange for a clipping of the Lords’ veto – the perennial obstacle to Home Rule.
In response to the British constitutional crisis of the day, Kettle wrote an essay on written constitutions published in 1910.
He characterises the prevailing “prejudice” against written constitutions as “beyond doubt, one of the best-established superstitions of English politics”.
He calls Dicey’s Law of the Constitution, a highly influential law text published in 1885 and still used today, “that masterpiece of romance”.
He discusses the notion encouraged by Dicey that continental jurists, disappointed by their own “miserable paper guarantees of freedom”, are jealous of Britain’s unwritten constitution.
Kettle says they instead say the British constitution would “without doubt be admirable, but, Alas! it does not exist”.
He adds that this is ” by no means respectfully” and that the reverence for the unwritten constitution is “stately nonsense” and that there is nothing “peculiarly English in this dread of documents”.
Kettle explains that “in dealing with England, you are not dealing with an unwritten constitution, but with a badly written constitution”.
He adds that before the print age, in its 1910 heydey, relying on documents would have been rare.
“To rely on custom rather than on documents is antiquarian pedantry,” he wrote in 1910.
The true aim of conservatives who “sing the praises of tacit agreements, accepted conventions and other elements of unwritten constitutions”, Kettle argues, is to limit democracy by “keeping government separated from the dust, the tumult, and the heartiness of common life”.
But liberals, who Kettle said joined in mythologizing the unwritten constitution, engaged in “high treason against those two born progressives, the pen and the printing press”.
Instead, they should be saying of Britain’s constitution, “since so much has been written, let us write the rest, and write it clearly”.
Ultimately, Kettle’s essay is a passionate defence of the role of the written word and the critical press in democracy and a call on Britain to make “a constitution for herself” as a prelude to “us all … making a Constitution for Ireland”.
The unfolding crisis in the UK makes Kettle’s advice to Britain in 1910 strikingly relevant over a century later.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","5.31pm, 24 Sep 2019",
https://www.thejournal.ie/boris-johnson-no-deal-brexit-4696571-Jun2019/,"DO YOU THINK there will be a no-deal Brexit in October?
Yesterday, British Prime Minister candidate Boris Johnson said that he does“not believe for a moment”that the UK will leave without a deal, but said he would be willing to do so if he got the top job.
This comes as the Irish government is to publish a two-pronged summer economic statement today – one for if there’s a no-deal Brexit, and one for if there’s a deal.
So, we’re asking: Do you think there will be a no-deal Brexit?Poll Results:Yes, especially with Boris Johnson as PM(4902)Yes, no matter who is PM(3318)No(2840)I don't know(744)Yes, especially with Boris Johnson as PMYes, no matter who is PMNoI don't knowVote","10.14am, 25 Jun 2019",
https://www.thejournal.ie/conservative-ministers-resign-brexit-4843539-Oct2019/,"A NUMBER OF ministers in Boris Johnson’s Cabinet are reportedly ready to resign over concerns he is leading the UK towards a no-deal Brexit.
Northern Ireland Secretary Julian Smith, Culture Secretary Nicky Morgan, Justice Secretary Robert Buckland, Health Minister Matt Hancock and Attorney General Geoffrey Cox are all on a “resignation watch list”, according toa report in The Times.
An unnamed minister is quoted in the newspaper as saying a “very large number” of Conservative MPs will quit if Britain leaves the European Union without a deal.
Ministers have reportedly raised concerns about Johnson’s senior adviser Dominic Cummings, as well as the “grave” risk of the return of direct rule in Northern Ireland.
“Cabinet will set the strategy, not unelected officials. If this is an attempt to do that then it will fail. We are not a cabinet of sock puppets and nodding dogs,” the report quotes another minister as saying.
Johnson and Leo Varadkar spoke about Brexit over the phone yesterday evening. After the  conversation, a spokesperson for the Irish government said: “Both sides strongly reiterated their desire to reach a Brexit deal. They hope to meet in person later this week.”
Speaking onRTÉ News last night, the Taoiseach said he believed it would be “very difficult” to secure a deal ahead of a crucial European Council summit next week.
“Essentially what the United Kingdom has done is repudiated the deal that we negotiated in good faith with Prime Minister May’s government over two years.
“And they’ve sort of put half of that back on the table and saying that’s a concession, and of course it isn’t really,” Varadkar said.
Advertisement
‘Stupid blame game’
Downing Street sources yesterday claimed that German chancellor Angela Merkel had made clear that an agreement was now “overwhelmingly unlikely”.
Following a telephone call with Johnson, she was said to have insisted Ireland must have a veto over Northern Ireland leaving the customs union.
The claims provoked a furious response from European Council president Donald Tusk who accused Johnson of jeopardising the future security of the EU and the UK.
“Boris Johnson, what’s at stake is not winning some stupid blame game,” he tweeted.
“At stake is the future of Europe and the UK as well as the security and interests of our people. You don’t want a deal, you don’t want an extension, you don’t want to revoke, quo vadis?”
Hard to disagree - reflects the frustration across EU and the enormity of what’s at stake for us all. We remain open to finalize a fair#Brexitdeal but need a UK Govt willing to work with EU to get it done.https://t.co/5tUvb6m2K4— Simon Coveney (@simoncoveney)October 8, 2019Simon Coveney/ Twitter
Hard to disagree - reflects the frustration across EU and the enormity of what’s at stake for us all. We remain open to finalize a fair#Brexitdeal but need a UK Govt willing to work with EU to get it done.https://t.co/5tUvb6m2K4
Johnson’s official spokesman confirmed there had been a “frank exchange” of views with Merkel, but refused to be drawn any further.
Meanwhile, Tánaiste Simon Coveney said the UK government must be willing to work with the EU in order to finalise a Brexit deal. Coveney said it was “hard to disagree” with the sentiment of Tusk’s comments.
Contains reporting from PA
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.47am, 9 Oct 2019",
https://www.thejournal.ie/boris-johnson-brexit-alternative-4833794-Oct2019/,"UK PRIME MINISTER Boris Johnson has published his alternative to the backstop, which would mean custom checks between Northern Ireland and Ireland, and regulatory checks between Great Britain and Northern Ireland.
Calling the backstop “a bridge to nowhere”, Johnson states that Northern Ireland will leave the EU’s Custom Union with the rest of the UK, but that customs checks do not need to take place “at, or even near, that border”.
In a letter to the European Commission President Jean-Claude Juncker, Johnson said that the Withdrawal Agreement has been rejected by the UK parliament three times, and that this current proposal would “remove” the backstop from that Brexit deal.
In short,the proposals suggestregulatory checks between Great Britain and Northern Ireland, and custom checks on goods going between Ireland and Northern Ireland:
In his letter to Juncker, Johnson says that the Northern Ireland Executive should vote on the proposals during the transition period, before the new rules come into play; and that a vote on the arrangements should be held every four years afterwards.
If the Northern Ireland Executive vote against these proposals, the document says that “the arrangements will not enter into force or will lapse (as the case may be) after one year, and arrangements will default to existing rules”.
As has been pointed out byBritish journalists, it’s not clear what existing rules these are, and the UK government hasn’t yet clarified.
Emphasising the UK’s intention to leave the Customs Union, Johnson says that this is “entirely compatible” with maintaining an open border, but also acknowledged that the proposals would mean changes from the current border situation.
Advertisement
The explanatory note in which these details are contained say that the UK government is “absolutely committed to upholding the Belfast (Good Friday) Agreement… [and] will not, under any circumstances, impose a hard border between Northern Ireland and Ireland.”
Foragri-foods, the proposals say that Northern Ireland would “align with EU SPS rules, including those relating to the placing on the market of agri-food goods”. Agrifoods sent from Great Britain to Northern Ireland would go through a Border Inspection Post or Designated Point of Entry as required by EU law, and be subjected to identity and documentary checks and physical examination by UK authorities.
Formanufactured goods, Northern Ireland would also follow the relevant EU rules, with those rules reinforced by “ensuring that regulatory checks can be implemented at the boundary of the zone”.
The documents state that as a result: “the regulatory checks and controls taking place on goods entering Northern Ireland from Great Britain would not apply when goods enter Ireland from Northern Ireland. The UK would not apply corresponding checks or controls on goods entering Northern Ireland from Ireland”.
Johnson also proposed changes to the Political Declaration on the Future Relationship, which allows for a “level-playing field” between the two nations.
Reaction
EC PresidentJean-Claude Junckergave a statement following a phone call with Boris Johnson this evening, in which he acknowledged “the positive advances, notably with regards to the full regulatory alignment for all goods and the control of goods entering Northern Ireland from Great Britain”.
The statementreiterated the point that the EU wants a deal, and meetings between the EU and the UK will take place in Brussels over the next few days.
Reacting to the proposals,the DUPsaid that they were “entirely consistent with the spirit and principles of the Belfast Agreement, demonstrate commitment to working with our neighbours in the Republic of Ireland in a spirit of mutual co-operation whilst respecting the integrity of Northern Ireland’s economic and constitutional position within the United Kingdom”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","3.25pm, 2 Oct 2019",
https://www.thejournal.ie/week-in-brexit-quotes-4796506-Sep2019/,"WELL, THAT ESCALATED quickly.
The week began with the Taoiseach, when asked about the situation in Westminster, observing that he could say something “today and find out in 48 hours that it’s totally out of date”.
Fast-forward to two nights later and MPs had voted to reject a no-deal Brexit, 21 ‘rebels’ had been thrown out of the Conservatives by Boris Johnson and Jeremy Corbyn had spurned the prime minister’s bid to call an October general election.
There was a lot of news to take in and no shortage of politicians, journalists and commentators weighing in with interventions and observations.
Eamonn FarrellEamonn Farrell
“Very volatile and dynamic” – That’s how theTaoiseachsummed uphow he expected the following few days to go in Westminster. In London later onBoris Johnsonset out his stall, after convening an unscheduled Cabinet meeting.
Johnson said:
“I don’t want an election, you don’t want an election,” Johnson insisted, amid increasing speculation that he intended to seek an election.
Sam BoalSam Boal
Mike Pence‘s stronger-than-expected remarks on Brexit madehis joint press appearancewithLeo Varadkarin Farmleigh a somewhat tense affair.
AP / PA ImagesAP / PA Images / PA Images
Phillip Lee(centre, in the photo above) released the above in a statement immediately after crossing the floor of the House of Commons to defect from the Tories to the Liberal Democrats. He carried out his manoeuvre as Boris Johnson began his statement to the House. Lee quit as a junior minister last year over Theresa May’s approach to Brexit.
Later the same evening, Tory arch-BrexiteerJacob Rees-Moggdragged Parnellinto the parliamentary debate, as he decried the opposition’s bid to bring in legislation delaying a no-deal Brexit.
He insisted:
Rees-Mogg – who’s sometimes described, either affectionately or otherwise, depending on who’s doing the describing – as the Honourable Member for the 18th Century, took to lounging on the front-bench that same evening.
Aphoto of himtweeted by a Labour MP has since been retweeted 33,000 times.
Advertisement
PA Wire / PA ImagesPA Wire / PA Images / PA Images
The motion seizing control of the Commons timetable to legislate for the prime minister to seek an extension to Brexit was passed later that night, with the support of Tory rebels.
As election speculation continued to gather paceJohnsoninsisted:
Rollingnews.ieRollingnews.ie
An interesting choice of words fromSimon Coveneyas he spoke at an Enterprise Ireland event to prepare businesses for Brexit.
Meanwhile, in Westminster,Boris Johnsonwas beginning to drop the pretence of not wanting an election. RegardingJeremy Corbyn, he asked the speaker:
Johnson, as you may recall, also called the Labour leader a “chlorinated chicken”, and a “great big girl’s blouse”.
During the day’s debate, former chancellorPhilip Hammond, a supporter of the anti no-deal legislation, made this memorable contribution:
PA Wire / PA ImagesPA Wire / PA Images / PA Images
Later that same night, Corbyn’s MPs abstaineden masseto deprive Johnson of the election he now so desperately sought.
The Labour leader had said:
But according to Johnson:
PA Wire / PA ImagesPA Wire / PA Images / PA Images
Standing in front of rows of police cadets in Yorkshire,Johnsoninsisted he would rather be “dead in a ditch” than have to seek another Brexit extension.
He also faced questions about the resignation of his brotherJo, announced earlier that day. The younger Johnson said he was to quit as junior minister and MP, tweeting:
As the threat of a no-deal continued to rise, theTaoiseachissuedsome stark no-deal Brexit warnings at a British Irish Chamber of Commerce event.
Fianna Fáil leader Micheál Martin called for the government to publish everything it planned to do in the event of a no-deal. Speaking in New Rosshe said:
PA Wire / PA ImagesPA Wire / PA Images / PA Images
AsBoris Johnson‘s woes continued a Downing Street spokesperson declined to say whether the PM would quit if he was unable to take the UK out of the EU,when asked by The Independent.
Johnson himself said, on a visit to Aberdeenshire, that resigning if the country did not leave the EU by Halloween was“not a hypothesis I want to contemplate”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","8.01pm, 7 Sep 2019",
https://www.thejournal.ie/no-deal-brexit-planning-gets-extra-2-1-billion-in-funding-4748469-Aug2019/,"THE BRITISH GOVERNMENT has announced an extra £2.1 billion in funding to prepare for a no-deal Brexit.
Newly appointed Chancellor Sajid Javid made the announcement yesterday, doubling Brexit funding this year.
A total of £1.1 billion is being provided to departments and devolved administrations to spend immediately with a further £1 billion held in reserve.
“With 92 days until the UK leaves the European Union it’s vital that we intensify our planning to ensure we are ready,” Javid said in a statement.
“We want to get a good deal that abolishes the anti-democratic backstop. But if we can’t get a good deal, we’ll have to leave without one. This additional £2.1 billion will ensure we are ready to leave on 31 October – deal or no deal.”
The extra funding will be used for border and customs operations, medical supplies, support for Britons living abroad as well as a nationwide an awareness campaign.
Advertisement
The Treasury has now allocated £6.3bn to prepare for a no-deal Brexit – including £4.2bn of funding for this financial year.
Since entering 10 Downing Street, British Prime Minister Boris Johnson has ramped up preparations for a no-deal exit from the EU.
On Sunday, Conservative MP Michael Gove said the British government is “operating on the assumption” that Britain will leave the EU without a deal on 31 October.
Meanwhile, voting in the Brecon and Radnorshire by-election takes place today.
Former Conservative MP Chris Davies was unseated following a recall petition after he pleaded guilty to Parliamentary expenses fraud. Despite his conviction, the Conservatives have re-selected him as the party’s candidate in the key by-election.
Should the Conservatives lose the Brecon set, it will cut their working majority in the House of Commons to one.
Six candidates are running in today’s by-election with Liberal Democrat Jane Dodds the favourite to take the seat.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.45am, 1 Aug 2019",
https://www.thejournal.ie/boris-johnson-house-of-commons-4824954-Sep2019/,"UK PRIME MINISTER Boris Johnson has challenged the opposition to call a no-confidence vote in his premiership in a bullish speech in which he again said the Supreme Court “was wrong” to rule against his government.
Johnson was speaking in the House of Commons this evening a day after theUK Supreme Court found that he acted unlawfullyin attempting to shut down parliament for five weeks.
Speaking amid roars from opposition MPs in a raucous debate, Johnson repeatedly accused the opposition of seeking to stop Brexit against the wishes of the British public.
“They are going to cancel the first referendum, they are going to legislate for a second referendum and this time they will promise that they will respect that vote and they think that people will vote to remain and everybody will forget about the last few years. I think Mr Speaker that is a great delusion and fantasy,” Johnson said.
The Prime Minister repeatedly criticised Labour MPs for voting against or abstaining in thevote to hold a general election.
He added: “It is not just to say that this parliament is gridlocked, paralysed and refusing to deliver on the priorities of the people. It’s not just unable to move forward, it’s worse than that Mr Speaker, out of sheer political cowardice members opposite are unwilling to move aside and give the people a say.”
UK PM Boris Johnson tells MPs he thinks the Supreme Court was ""wrong to pronounce on what is essentially a political question""Latest:https://t.co/rBJOJa5KL3pic.twitter.com/ZMVPbIbQbn— BBC Politics (@BBCPolitics)September 25, 2019BBC Politics/ Twitter
UK PM Boris Johnson tells MPs he thinks the Supreme Court was ""wrong to pronounce on what is essentially a political question""Latest:https://t.co/rBJOJa5KL3pic.twitter.com/ZMVPbIbQbn
Addressing the Supreme Court’s judgement, Johnson againsaid he disagreed with itbut that he meant no “disrespect”.
Advertisement
“The Supreme Court was asked to intervene in the process for the first time ever and it is absolutely no disrespect to the judiciary to say that I think that the court was wrong to pronounce on what is essentially a political question at what is a time of great national controversy,” Johnson said.
Corbyn
In response, Labour leader Jeremy Corbyn said that Johnson’s government had “failed in an effort to silence democracy”.
""He says he wants a general election. I want a general election""Jeremy Corbyn says Boris Johnson should get a#Brexitextension first and then ""let's have an election""Latest:https://t.co/rBJOJa5KL3pic.twitter.com/bfd0NYLiGJ— BBC Politics (@BBCPolitics)September 25, 2019BBC Politics/ Twitter
""He says he wants a general election. I want a general election""Jeremy Corbyn says Boris Johnson should get a#Brexitextension first and then ""let's have an election""Latest:https://t.co/rBJOJa5KL3pic.twitter.com/bfd0NYLiGJ
To shouts from his colleagues towards Johnson of “resign, resign”, Corbyn added:
“After yesterday’s ruling Mr Speaker, the Prime Minister should have done the honourable thing and resigned. Yet Mr Speaker he was forced back to this house to face the scrutiny he tried to avoid.”
Corbyn also said he would support the holding of a general election once the Brexit date of 31 October is extended.
Liberal Democrat leader Jo Swinson said that Johnson owed the country and the UK’s Queen an apology.
“The Prime Minister needs to understand that actions have consequences. Even my five-year-old knows that when you do something wrong you have to say sorry,” she said.
Johnson ignored Swinson’s request that he apologise and went on the attack, saying she owed the country an apology for “writing to the President of the European Commission, asking him not to do a deal with this country”.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.33pm, 25 Sep 2019",
