article_url,article_text,article_date_created,article_date_updated
https://www.thejournal.ie/may-brexit-customs-bill-4131316-Jul2018/,"
BRITISH PRIME MINISTER Theresa May bowed to pressure from eurosceptics in her ruling Conservative Party by agreeing to a series of amendments to a bill setting up a new customs regime after Brexit.
Downing Street confirmed the climbdown, which accepts changes tabled by Jacob Rees-Mogg and other hardline Brexiteer MPs that appear to stymie May’s own favoured plans, ahead of a potentially-crippling parliamentary defeat on the proposed legislation late this evening.
“I’m happy to sit down and listen and hear concerns from my colleagues,” the prime minister told lawmakers.
“We did that on the EU withdrawal bill and we continue to do that on other bills,” she added, referring to a landmark law passed last month enacting key parts of Brexit.
The compromise on the latest legislation – the Taxation (Cross-border Trade) Bill, also known as the customs bill – was immediately criticised by pro-European MPs.
Anna Soubry, a vocal proponent of keeping close ties with the EU, told parliament: “One has to wonder now who’s in charge in this country?
“These are people who do not want a responsible Brexit,” she added of the hardliners in her own party.
Rees-Mogg, leader of the powerful European Research Group of eurosceptic Conservative MPs, had earlier warned May had no choice but to change course.
“The inevitable consequence of the parliamentary arithmetic is that she will need to change it to keep the party united,” he told BBC television.
Advertisement
Second referendum support
The latest wrangling comes as the prime minister struggles to win acceptance for her Brexit strategy – unveiled in a much-anticipated policy paper last week – from both pro-Brexit and pro-EU factions within her party and parliament.
Brexiteer critics believe it keeps Britain too close to the EU, while pro-Europeans think it fails to protect Britain’s dominant services sector, among other gripes.
Two top pro-Brexit ministers, Boris Johnson and David Davis, quit in protest last week followed by a string of junior walkouts, including another today.
Davis, the former Brexit secretary, warned in the Financial Times it would deny the government the “freedom to run our own economy”.
Meanwhile, a pro-EU former minister described May’s plans as a “fudge” and became the most senior member of May’s Conservative party to back the idea of holding a second EU referendum.
Former education secretary Justine Greening said the plans to follow EU rules on trade in goods without being able to influence them was “the worst of both worlds”.
Noting the deep divisions in government and parliament on the way forward, she said voters must now decide.
“The only solution is to take the final Brexit decision out of the hands of deadlocked politicians, away from the backroom deals, and give it back to the people,” she wrote in an article in The Times.
May has repeatedly ruled out a second referendum, after Britons voted by 52-48 percent for Brexit in 2016, but Greening’s support for a so-called People’s Vote will give the campaign a huge boost.
© – AFP 2018","8.22pm, 16 Jul 2018",
https://www.thejournal.ie/eu-unprecedented-brexit-deal-barnier-4209018-Aug2018/,"
THE EU IS willing to strike an “ambitious” deal with post-Brexit Britain far beyond any agreements the bloc has made with other countries in the past, the European Union’s top negotiator has said.
“We are ready… to propose a partnership like there has never been before with any other third country,” Michel Barnier told a Berlin press conference alongside German Foreign Minister Heiko Maas.
Such a deal could include “an ambitious free trade agreement” as well as cooperation in the areas of aviation, security and foreign policy.
But he warned that any agreement had to respect “the four pillars” of the EU’s cherished single market – the free movement of people, goods, services and capital.
“Single market means single market,” Barnier said.
Advertisement
With just seven months to go until Britain formally quits the EU, talks between Brussels and London on the exit terms have stalled.
Last week, British finance minister Philip Hammond warned that a no-deal Brexit could have “large fiscal consequences” on productivity and borrowing.
British Prime Minister Theresa May later sought to downplay the worst-case outcome, saying that a no-deal Brexit wouldn’t be “a walk in the park but it wouldn’t be the end of the world”.
British lawmakers are split on May’s proposals to keep Britain close to the EU on trade – parts of which have already been rejected by Brussels.
London and Brussels hope to strike an agreement by October, to allow its ratification by the European and British parliaments before the 29 March 2019 divorce date.
The EU’s Barnier said earlier this month that if solutions could be found to the outstanding issues, “I am sure we can build a future partnership between the EU and the United Kingdom that is unprecedented in scope and depth”.
© – AFP 2018","7.06pm, 29 Aug 2018",
https://www.thejournal.ie/brexit-horror-4404103-Dec2018/,"BRITISH BUSINESSES HAVE warned that they are reaching the “point of no return” as they must put significant time and money into preparing for a no-deal Brexit as chaos continues to reign in Westminster.
“Businesses have been watching in horror as politicians have focused on factional disputes rather than practical steps,” the British Chambers of Commerce said in a statement this morning.
It comes as the UK is due to leave the EU in 100 days’ time.
The EU is set to announce a slew of notices today on how a Brexit no-deal will affect a range of sectors today, as preparations ramp up from the Europe-side.
These proposals could see the European Commission proposing legislation to ensure flights can still arrive in EU airports from the UK, even though a no-deal scenario would see Britain outside the single aviation space,RTÉ reported.
Separately today, the British government is set to publish a series of planning notices on Brexit today, as parliament remains deadlocked with the vote on Theresa May’s deal with the EU not taking place until next month.
Home Secretary Sajid Javid is expected to announce a new skills-based immigration to “get control over our borders,”the BBC reported. The system would scrap the cap on high-skilled workers like doctors and engineers.
Advertisement
According tothe Times of London, a document that was leaked to them indicate that the government is being told to prepare in the event of a no-deal for a rise in “homelessness, poverty and suicide”.
Secretary of State for Health and Social Care Matt Hancocktold BBC Newsnightthat there were plans to store six weeks of stockpiled medicines for the NHS in the event of a no-deal Brexit.
Prime Minister May cancelled a vote in the House of Commons on her Brexit deal last week after it became clear it wouldn’t be passed by parliament.
Pressed by the opposition this week, she said that it would now be held in January just a few weeks before Britain is due to leave the EU.
‘This is not where we should be’
In its statement, the British Chambers of Commerce expressed dismay at the looming possibility of a no-deal Brexit.
“With just 100 days to go, the suggestion that ‘no-deal’ can be ‘managed’ is not a credible proposition,” it said.
It called on MPs to listen to its constituents and ensure a deal is reached.
“This is not where we should be,” it added. “We hope that they will listen and remember that when they return to parliament, the future course of our economy will be in their hands.”
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.03am, 19 Dec 2018",
https://www.thejournal.ie/outrage-gammon-brexit-voters-4013325-May2018/,"YOU MIGHT THINK of gammon as the bottom piece of a side of bacon, but the word has a new context in the UK.
The term ‘gammon’ is being used to describe the complexion of angry middle-aged white people.
The bacon-based insult was popularised by younger voters during the 2017 UK general election to describe a red-faced white male, usually ranting about Brexit and immigrants.
Gammon has since taken over the UK press, with analysis pieces appearing in most publications.
Huffington PostHuffington Post
The SunThe Sun
Daily ExpressDaily Express
A recent article inThe Times UKclaims that it is supporters of Labour leader Jeremy Corbyn using the term to attack middle-aged men.
The phrase is seen as a response by the left to the term ‘snowflake’, which describes an millennial who’s easily offended.
The gammon and snowflake clash has highlighted the division that still remains between the generations following the Brexit vote.
Advertisement
According to theBBC, gammon gained momentum as an insult in 2017, when a Twitter user posted a collage of contributors to the programme Question Time, with the phrase ‘Great Wall of Gammon’.
Whatever happens, hopefully politicians will start listening to young ppl after this. This Great Wall of gammon has had its way long enough.pic.twitter.com/N0ZWI3wMuM— Ben Davis (@bendavis_86)June 8, 2017Ben Davis/ Twitter
Whatever happens, hopefully politicians will start listening to young ppl after this. This Great Wall of gammon has had its way long enough.pic.twitter.com/N0ZWI3wMuM
Since then many people in the UK have spoken out against the term, describing it as derogatory and even racist towards older white people.
Democratic Unionist Party MP Emma Little-Pengelly has backed the claims of racism, saying she was appalled by the used of the word.
I'm appalled by the term ""gammon"" now frequently entering the lexicon of so many (mainly on the left) & seemingly be accepted. This is a term based on skin colour & age - stereotyping by colour or age is wrong no matter what race, age or community. It is just wrong— Emma Little-Pengelly BL (@little_pengelly)May 13, 2018E Little-Pengelly MP/ Twitter
I'm appalled by the term ""gammon"" now frequently entering the lexicon of so many (mainly on the left) & seemingly be accepted. This is a term based on skin colour & age - stereotyping by colour or age is wrong no matter what race, age or community. It is just wrong
Columnist for the Guardian, Owen Jones,recently wrotethat affluent white men are not a race and that white people mocking other white people over their skin colour is not racism.
This opinion has been echoed by on social media, with many make light of the outrage.
Whoops!We couldn't find this Tweet
Whoops!We couldn't find this Tweet
How to tell if you might have a bad case of#Gammon.>""I'm not racist but..."">Conflation of strength & violence.>Taking personal credit for historical acts.>Feeling marginalised when others ask for equal privilege.>Lack of empathy.>Anger issues.>Fragile bigoted views.pic.twitter.com/GQ20BKLaEJ— Haut🖖 (@HautSpot)May 13, 2018Dan/ Haut/Twitter
How to tell if you might have a bad case of#Gammon.>""I'm not racist but..."">Conflation of strength & violence.>Taking personal credit for historical acts.>Feeling marginalised when others ask for equal privilege.>Lack of empathy.>Anger issues.>Fragile bigoted views.pic.twitter.com/GQ20BKLaEJ
The debate surrounding the term gammon might seem benign but in a piecepublished todayby Ben Davis, he explains how this debate is an insight into how online conversations are going.
As Davis coined the term gammon, we will leave the last word to him.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","1.16pm, 15 May 2018",
https://www.thejournal.ie/enda-kenny-european-of-the-year-2-4058700-Jun2018/,"ENDA KENNY IS set to receive European Movement Ireland’s European of the Year Award.
The former Taoiseach and Fine Gael leader will receive the award from his successor Leo Varadkar at a ceremony at the Shelbourne Hotel in Dublin city on Monday.
Advertisement
European Movement Ireland said the award “recognises and honours individuals or organisations for their outstanding contribution to promoting Ireland’s place in Europe and to the development of the European agenda as a whole”.
A spokesperson for the organisation toldTheJournal.iethat Kenny is receiving the award “for his work in building Ireland’s relationship with Europe throughout some of the most challenging circumstances in our recent history”.
They cited his work chairing the European Council in 2013 as well as “preparing the ground for the decision to include the Irish border as a priority issue in the Brexit negotiations and establishing the All-Island Civic Dialogues on Brexit, which have proved vital in helping civil society and business prepare for Brexit”.
Since the award was established in 1988, Irish individuals with backgrounds in art, business, politics and administration have received it. Previous winners include playwright Brian Friel, businessman Michael Smurfit, former Taoiseach Garret Fitzgerald and former Secretary General of the European Commission Catherine Day.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","6.16pm, 7 Jun 2018",
https://www.thejournal.ie/phillip-lee-resignation-4066318-Jun2018/,"Phillip LeePA ImagesPA Images
A MEMBER OF Theresa May’s government has resigned suddenly ahead of today’s key parliamentary debate on legislation regarding Britain’s departure from the European Union.
Conservative minister Phillip Lee, a prominent Remainer, resigned as justice minister so he could speak out against his party’s policy on Brexit.
He said that while he was sad to leave the government, he believed many big changes were needed to make the UK’s exit a success.
“If Brexit is worth doing, then it is certainly worth doing well; regardless of how long that takes,” he said.
Advertisement
May’s fragile government will be trying to defeat a rebellion by pro-EU lawmakers and reverse changes to its key piece of Brexit legislation as the matter comes before the House of Commons for two days of debate.
I am incredibly sad to have had to announce my resignation as a minister in Her Majesty’s Government so that I can better speak up for my constituents and country over how Brexit is currently being delivered. Statement to follow shortly on my website.— Dr Phillip Lee (@DrPhillipLee)June 12, 2018Dr Phillip Lee MP/ Twitter
I am incredibly sad to have had to announce my resignation as a minister in Her Majesty’s Government so that I can better speak up for my constituents and country over how Brexit is currently being delivered. Statement to follow shortly on my website.
May is resisting changes approved by the House of Lords that would soften Britain’s exit from the EU, because she says they will weaken the government’s negotiating position.
Brexit Secretary David Davis has warned Tory rebels that proposals to give parliament the power to direct negotiations with the EU are simply a tactic to overturn the results of the 2016 referendum that mandated Britain’s departure from the bloc.
Davis earlier told the BBC “that was the decision of the British people… and whatever we do, we’re not going to reverse that”.
Lee said that nonetheless, the present course raised questions of legitimacy because the end game was unclear.
“When the government is able to set out an achievable, clearly defined path – one that has been properly considered, whose implications have been foreseen, and that is rooted in reality and evidence, not dreams and dogma – it should go to the people, once again, to seek their confirmation,” he wrote.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","11.29am, 12 Jun 2018",
https://www.thejournal.ie/eu-brexit-spanish-veto-4355844-Nov2018/,"LAST UPDATE|23 Nov 2018

SPAIN’S PRIME MINISTER Pedro Sanchez warned today there would “very probably” be no summit to approve Britain’s exit from the European Union on Sunday if the issue of Gibraltar is not first resolved.
Madrid is seeking a guaranteed veto on post-Brexit relations between the EU and Gibraltar, the British enclave on Spain’s southern tip, and has threatened to scupper the draft Brexit deal if it doesn’t get its way.
“If there’s no agreement” over Gibraltar, Sanchez said at a press conference in Cuba, “there very probably won’t be a European Council” summit.
Earlier on Friday, Spanish officials in Brussels said Sanchez might not attend the summit if London fails to put into writing a promise that no future agreement between Britain and the EU that applies to Gibraltar can be signed without first being negotiated on a bilateral basis with Spain.
That would effectively give Spain the power of veto over any future relations between the EU and the 2.6 square mile (6.8 square kilometer) British territory on its southern tip.
Sanchez wouldn’t confirm that threat to skip the summit but said current “guarantees are not enough and so Spain maintains its veto on the Brexit deal.”
Advertisement
“If there’s an agreement, we’ll obviously go.”
An original clause in the deal Britain has drawn up with the EU gave Spain it’s guarantees, but that has since disappeared from the final draft.
Although the legal service of the EU Council has tried to reassure Spain that the current text does not preclude this, Madrid wants that veto power clearly spelled out.
“We have demanded that it be published by the British authorities before the European Council on Sunday,” Luis Marco Aguiriano Nalda, state secretary for European affairs, told reporters in Brussels.
Both British and EU negotiators said that the withdrawal agreement itself would not change at this stage, but in London a spokesman for the prime minister’s office had earlier said: “We will work with the governments of Gibraltar and Spain on our future relationship.”
Should EU leaders sign off on the deal, British Prime Minister Theresa May would still have to convince her own parliament to back it, something seen as a greater challenge.
“If this deal does not go through, we are back at square one. What we end up with is more division and more uncertainty,” said May.
© – AFP 2018","7.20am, 23 Nov 2018",23 Nov 2018
https://www.thejournal.ie/coveney-raab-brexit-deal-4315702-Oct2018/,"THE UK’S BREXIT negotiators need to step up their efforts if there is to be a Brexit deal in place next month, Minister for Foreign Affairs Simon Coveney has said.
Coveney was responding to, subsequently withdrawn, remarks from Britain’s Brexit minister, Dominic Raab, in which he said he believes that there could be a divorce deal in place by November 21. This evening Raab distanced himself from his remarks.
Raab made the comments in a letter to the House of Commons Brexit scrutiny committee, dated October 24 which was made public today.
“I would be happy to give evidence to the committee when a deal is finalised, and currently expect 21 November to be suitable,” Raab wrote in his letter.
However, he rowed back from the remarks this evening with his office releasing a statement saying that there was no set date for the negotiations to end and the November 21 date was simply the date that lawmakers proposed that he next appear before the Brexit committee.
When questioned by reporters in Paris this evening Coveney concurred with Raab’s earlier view. However, he warned that time was short and negotiators would have to signal the likelihood of a deal as early as next week.
“It is up to the British side in particular to intensify negotiations towards a deal,” he said.
He added that the UK would have to sign up to commitments it had made on the Irish backstop last December.
""If there is to be a breakthrough in November, we need the negotiating teams to find a way forward in the next week or so.""pic.twitter.com/yw3LdzxmZC— RTÉ News (@rtenews)October 31, 2018RTÉ News/ Twitter
""If there is to be a breakthrough in November, we need the negotiating teams to find a way forward in the next week or so.""pic.twitter.com/yw3LdzxmZC
Most of the divorce deal is agreed but talks remain stuck on how to avoid new checks at the border after the UK leaves the single market and customs union.
Advertisement
Raab will visit Northern Ireland on Friday on a “fact-finding trip”, which will include meetings with local businesses and politicians, an official in his ministry told AFP.
EU leaders had mooted a special summit in mid-November to seal the Brexit deal, but warned earlier this month that this would not happen without more progress on the border issue.
In the letter last week Raab wrote: “The end is now firmly in sight and, while obstacles remain, it cannot be beyond us to navigate them.”
Brexit Minister Dominic Raab.SIPA USA / PA ImagesSIPA USA / PA Images / PA Images
Oliver Robbins, Prime Minister Theresa May’s chief Brexit advisor, refused to repeat the date of November 21, only repeating that “we wish to conclude the deal as quickly as possible”.
Previously, he had said the government was pressing for a deal this autumn.
British officials are keen to avoid the negotiations dragging on, with Brexit day scheduled for March 29 next year.
Separately, Raab’s predecessor David Davis, who quit over the government’s approach to Brexit in July, said the final deal will likely pass when it comes to a vote in the House of Commons.
Davis is among a large minority of May’s Conservative MPs who strongly oppose her strategy, raising fears the deal will be rejected.
“The fear of no deal, I think…. that will win and there will be a deal,” Davis told an event yesterday evening, according to Sky News.
Today he retracted his reported remarks saying that any deal similar to May’s current plan of close economic ties with the EU “will not pass the Commons”.
With additional reporting by AFP-© AFP 2018
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.12pm, 31 Oct 2018",
https://www.thejournal.ie/tommy-robinson-march-4383144-Dec2018/,"THE METROPOLITAN POLICE has imposed a number of restrictions in an attempt to prevent public disorder during pro-Brexit and anti-Brexit rallies set to take place this weekend.
While the right to peaceful protest must be respected, people are entitled to “go about their day without fear of violence, disorder or disruption,” police said.
The “Brexit Betrayal” will see protestors marching in a demonstration backed by controversial far-right activist Tommy Robinson and organised by UKIP.
Over 1,000 people have signed up to a Facebook event for the march, which says the protest will express “the strength of feeling amongst leavers despite the torrent of anti-Brexit propaganda we have been exposed to for almost two-and-a-half years”.
Advertisement
A counter march and rally planned by “Oppose Tommy Robinson in London” and “United Against Fascism and Racism” is also set to take place on Sunday.
Conditions have been imposed on both sets of rallies, with participants set to be confined to certain streets depending on which march they’re part of.
All members of the “Brexit Betrayal” rally are only allowed assembly in Parliament Street to the south of police barriers, the Met said.
The opposing marchers, meanwhile, must only assemble in Whitehall, north of police barriers.
Deputy Assistant Commissioner Laurence Taylor said: “Experience has shown us that when groups with conflicting views come together it can create tension and disorder, not just on the day itself but in the longer term.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","8.23pm, 7 Dec 2018",
https://www.thejournal.ie/theresa-may-confidence-vote-4389702-Dec2018/,"LAST UPDATE|12 Dec 2018
THERESA MAY has vowed to fight a motion of confidence in her leadership, after members of the Conservative Party reached a threshold to trigger a ballot yesterday.
The chairman of the party’s backbench 1922 committee Graham Brady confirmed this morning that at least 48 Conservative MPs had written to him calling for a vote on the motion.
It comes two daysafter May announced the deferral of a House of Commons voteon her EU withdrawal agreement.
Reports from the UK are now suggesting that May will step down before any election – though this hasn’t been confirmed by May herself.
Breaking:@theresa_mayto step down before election: clear pitch to her potential enemies tonight, especially leadership wannabes, to back off and let her finish Brexit. ""This vote isn't about who leads the party into the next election,"" her spokesman says.— George Parker (@GeorgeWParker)December 12, 2018George Parker/ Twitter
Breaking:@theresa_mayto step down before election: clear pitch to her potential enemies tonight, especially leadership wannabes, to back off and let her finish Brexit. ""This vote isn't about who leads the party into the next election,"" her spokesman says.
A spokesman for the Department for the Taoiseach toldTheJournal.iethat a scheduled meeting between Leo Varadkar and May today would not take place.
The spokesman added that it was not known whether the meeting would be rescheduled if May survived tonight’s vote, saying there was a tight deadline before this week’s Council of Europe meeting.
May told reporters outside Downing Street that she would remain in London to make the case for her leadership with her party colleagues.
In a statement confirming that the confidence motion would take place, Brady said a ballot would be held between 6pm and 8pm in the House of Commons this evening.
“The votes will be counted immediately afterwards and an announcement will be made as soon as possible in the evening,” he said.
“Arrangements for the announcement will be released later today.”
Prime Minister Theresa May making a statement outside 10 Downing Street this morningKirsty O'Connor / PA WireKirsty O'Connor / PA Wire / PA Wire
Advertisement
Delaying Brexit
Speaking to reporters later, Brady did not reveal how many MPs had written to him to trigger the motion, but said he spoke by telephone with May last night.
In a speech outside Downing Street shortly before 9am, May said she would “fight the vote with everything” she had.
“A change of leadership in the Conservative Party now would put our country’s future at risk and create uncertainty when we can least afford it,” May said in her speech.
May also warned that a new leader wouldn’t be in place by 21 January, the legal deadline to ratify the EU withdrawal agreement, and said a leadership election would risk handing control of Brexit to opposition MPs.
“The new leader wouldn’t have time to renegotiate a withdrawal agreement and get the legislation through parliament by 29 March,” she added.
“So one of their first acts would have to be extending or rescinding Article 50, delaying or even stopping Brexit when people want us to get on with it.”
‘Self-indulgent’
May needs 159 Conservative MPs to support her in order to survive the vote.
Several have already expressed the confidence in her following the news this morning, including Sajid Javid, Brandon Lewis, Amber Rudd, Liam Fox, and Michael Gove.
“The last thing our country needs right now is a Conservative Party leadership election,”Javid tweeted.
“Will be seen as self-indulgent and wrong. PM has my full support and is best person to ensure we leave EU on 29 March.”
Gove – who has previously been touted as a potential successor to May – also called on his fellow Conservatives to back her in tonight’s vote.
“She is battling hard for our country and no one is better placed to ensure we deliver on the British people’s decision to leave the EU,” he said.
Leading Brexiteer Jacob Rees-Mogg, who earlier this year confirmed he was one of those to have written to Brady, welcomed news of the vote.
“The Country needs a new leader, it is time for Mrs May to resign,” he said.
If May survives the motion, a second vote cannot be taken by party members for another year, but she could still face a no-confidence motion from opposition parties.
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal","7.50am, 12 Dec 2018",12 Dec 2018
